LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month,Mean_Payment,Mean_Bill,MP_<_MB/2,Most_Common,Limit_Status,Sept_Amount,Tree1,Tree2,Tree3,Tree4,Tree5,Tree6,Tree7,Tree8,Heredity1
10000,2,2,2,22,2,0,0,0,0,0,7582,8502,9479,9669,9978,9928,1200,1136,326,444,199,0,1,550.8333333333334,9189.666666666666,1,0.0,5.1833,0,0,0,0,0,0,1,0,0,0
500000,2,2,2,50,-1,-1,-1,0,0,0,588,2393,5306,5453,3221,1269,2393,5308,1000,0,0,1557,1,1709.6666666666667,3038.3333333333335,0,-1.0,0.015944,0,0,1,0,0,0,0,0,0,1
120000,1,2,2,45,1,2,2,2,2,2,63911,62286,67259,67659,68937,70674,0,6000,2100,3000,3000,2500,1,2766.6666666666665,66787.66666666667,1,2.0,3.20105,0,0,0,0,1,0,0,0,0,2
50000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,-2
100000,2,1,2,38,2,2,2,2,2,2,37566,37160,39750,40298,40835,41529,500,3500,1500,1500,1500,2000,1,1750.0,39523.0,1,2.0,2.26638,0,0,0,0,0,0,0,1,0,4
90000,2,1,2,42,2,0,0,0,0,0,88346,85975,86302,67592,69518,68228,3500,3500,3000,3000,3000,2800,1,3133.3333333333335,77660.16666666667,1,0.0,4.968455555555556,1,0,0,0,0,0,1,0,0,0
50000,2,2,2,22,0,0,0,0,0,0,50635,49488,48099,50021,50352,50740,1760,1888,3464,1717,1766,2500,1,2182.5,49889.166666666664,1,0.0,5.7248,1,0,1,0,0,0,0,0,0,0
180000,2,2,1,34,2,2,2,2,2,2,95008,97088,98093,99578,101828,103986,4500,3500,4000,4000,4000,4000,1,4000.0,99263.5,1,2.0,3.17545,0,0,0,0,0,0,0,1,0,4
240000,1,1,2,47,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1,0.0,416.6666666666667,1,-2.0,0.010416666666666666,1,0,0,0,0,0,1,0,0,4
30000,1,2,1,44,1,3,2,2,2,2,23171,22523,21863,23296,22783,24310,0,0,1800,0,1910,780,1,748.3333333333334,22991.0,1,2.0,4.448533333333334,1,0,0,0,1,0,0,0,0,3
30000,1,2,1,45,1,2,2,0,0,2,14286,15304,14766,14763,16662,16247,1542,0,539,2148,0,724,1,825.5,15338.0,1,2.0,2.9025,0,0,0,0,1,0,0,0,0,2
280000,2,2,1,44,2,2,2,2,2,2,186149,181779,192189,195517,199250,195874,0,15000,8000,7000,0,15000,1,7500.0,191793.0,1,2.0,3.949135714285714,0,0,0,0,0,0,0,1,0,4
180000,2,3,1,42,-1,-1,-1,0,-1,-1,2069,2675,448,448,29926,5287,2675,448,0,29926,5287,10843,1,8196.5,6808.833333333333,0,-1.0,-0.04625555555555556,0,1,0,0,0,0,0,0,0,1
70000,1,2,2,28,1,2,2,2,2,2,26357,27223,27492,28738,27977,30022,1600,1000,2000,0,2500,0,1,1183.3333333333333,27968.166666666668,1,2.0,2.295842857142857,0,0,0,0,1,0,0,0,0,2
550000,2,2,1,32,2,0,0,0,0,0,548551,546741,535509,548020,530672,155083,21094,22863,167622,14000,4300,158064,1,64657.166666666664,477429.3333333333,1,0.0,4.502969090909091,1,0,0,0,0,0,1,0,0,0
80000,2,3,1,30,2,2,2,2,2,2,41687,42719,43018,44013,45058,46068,2000,1300,2000,1900,1900,0,1,1516.6666666666667,43760.5,1,2.0,3.1682875,0,0,0,0,0,0,0,1,0,4
240000,2,2,1,40,-1,-1,-1,0,-1,2,3571,2298,2632,904,5559,2748,2309,2637,2,5567,8,2730,1,2208.8333333333335,2952.0,0,-1.0,0.018579166666666667,1,1,0,0,0,0,0,0,0,1
140000,2,2,1,36,-1,-1,-1,-1,0,-1,165,341,165,1031,487,863,341,165,1031,0,863,487,1,481.1666666666667,508.6666666666667,0,-1.0,0.0011785714285714286,0,0,1,0,0,0,0,0,0,1
50000,2,2,1,24,1,2,0,0,2,2,12744,12243,16215,20490,19990,0,0,4200,4700,0,0,3390,1,2048.3333333333335,13613.666666666666,1,2.0,1.38784,0,0,0,0,1,0,0,0,0,2
300000,2,1,1,56,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,-2
300000,2,2,1,27,0,0,0,0,0,0,286321,283547,578971,293063,296677,230338,20000,12003,10524,11238,8814,9463,1,12007.0,328152.8333333333,1,0.0,6.322916666666667,0,0,1,0,0,0,0,0,0,0
220000,1,1,2,39,3,2,0,0,0,2,184140,187089,189680,193561,205161,205477,7500,7100,7203,15000,3500,4500,1,7467.166666666667,194184.66666666666,1,0.0,5.092295454545455,0,0,0,0,0,0,0,1,0,6
50000,2,1,1,40,-1,2,-1,-1,2,2,465,465,760,1360,518,3518,0,760,600,0,3000,0,1,726.6666666666666,1181.0,0,-1.0,0.05452,0,0,0,0,1,0,0,0,0,-2
200000,2,1,2,29,0,0,0,-2,-1,0,53493,3123,3221,3287,63687,65034,1060,1000,66,65437,2422,2418,1,12067.166666666666,31974.166666666668,1,0.0,0.59721,1,1,0,0,0,0,0,0,0,0
50000,2,2,2,29,2,2,2,2,2,0,43629,46376,45354,49086,48027,49037,3790,0,4500,0,1751,1736,1,1962.8333333333333,46918.166666666664,1,2.0,5.39464,0,0,0,0,0,0,1,0,0,4
20000,2,2,2,30,3,2,0,0,0,0,20226,18702,18331,19111,15211,13562,0,2346,1400,304,271,0,1,720.1666666666666,17523.833333333332,1,0.0,5.0411,1,0,0,0,0,0,1,0,0,6
340000,1,1,1,41,-1,-1,-1,-1,-1,-1,624,2431,595,1193,25235,5868,2431,595,1193,25235,5868,2387,1,6284.833333333333,5991.0,0,-1.0,-0.005185294117647059,0,0,1,0,0,0,0,0,0,1
200000,1,1,1,43,2,0,0,0,-2,-2,43272,21546,4397,0,0,0,2000,2000,0,0,0,0,1,666.6666666666666,11535.833333333334,1,0.0,0.326075,1,0,0,0,0,0,1,0,0,0
320000,1,1,2,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,-2
20000,1,3,1,41,0,0,0,2,0,0,13225,13655,14461,13221,12591,12631,1700,2100,0,458,1000,1000,1,1043.0,13297.333333333334,1,0.0,3.6763,0,1,0,0,0,0,0,0,0,0
30000,2,1,2,22,2,2,0,0,0,-1,29188,25908,19998,15675,8240,438,0,1441,1000,165,438,0,1,507.3333333333333,16574.5,1,0.0,3.213433333333333,1,0,0,0,0,0,1,0,0,4
290000,2,1,1,35,-1,-1,-2,-2,-1,-1,703,-20,-20,-20,2663,-677,0,0,0,2800,0,0,1,466.6666666666667,438.1666666666667,0,-1.0,-0.0005896551724137931,1,1,0,0,0,0,0,0,0,1
10000,2,3,1,55,2,2,4,4,4,4,420,420,420,420,420,420,0,0,0,0,0,780,1,130.0,420.0,1,4.0,0.174,0,0,0,0,0,0,0,1,0,4
30000,2,2,1,53,1,3,2,3,2,0,18663,18080,18986,18390,17954,18654,0,1500,0,0,1000,692,1,532.0,18454.5,1,2.0,3.5845,1,0,0,1,0,0,0,0,0,3
140000,1,2,2,32,1,2,2,2,2,3,67923,69412,67734,73079,75255,75757,3200,0,6500,4000,2000,3000,1,3116.6666666666665,71526.66666666667,1,2.0,2.931857142857143,0,0,0,0,1,0,0,0,0,2
360000,1,2,1,65,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,-2.0,0.0,0,1,0,0,0,0,0,0,0,-2
170000,2,2,2,26,2,0,0,0,2,0,111170,113387,115807,119857,117100,118079,4065,5727,7500,2000,4200,5000,1,4748.666666666667,115900.0,1,0.0,3.9229882352941177,0,0,0,0,0,0,1,0,0,0
150000,1,2,2,39,2,0,0,0,0,0,155896,159891,164830,95000,98000,100000,5500,7103,3000,3000,2000,0,1,3433.8333333333335,128936.16666666667,1,0.0,5.0200933333333335,1,0,0,0,0,0,1,0,0,0
260000,2,2,2,41,0,0,0,0,0,0,252582,253302,254767,190432,105466,2312,9725,10617,8555,4722,2146,199485,1,39208.333333333336,176476.83333333334,1,0.0,3.1677346153846155,1,0,1,0,0,0,0,0,0,0
30000,2,1,2,24,0,-1,-1,0,0,0,30900,410,28883,24291,27503,28142,410,28883,1710,6000,1200,1175,1,6563.0,23354.833333333332,1,0.0,3.3583666666666665,1,0,1,0,0,0,0,0,0,0
390000,2,3,1,38,-2,-2,-2,-2,-1,-1,241,0,0,0,739,0,0,0,0,739,0,0,1,123.16666666666667,163.33333333333334,0,-2.0,0.000617948717948718,1,1,0,0,0,0,0,0,0,4
140000,1,3,1,37,-1,-1,-1,-1,-1,-1,13806,1003,1170,1003,1003,1003,1003,1170,1003,1003,1003,1003,1,1030.8333333333333,3164.6666666666665,1,-1.0,0.09145,1,0,1,0,0,0,0,0,0,1
380000,2,1,1,42,2,-1,-1,-1,0,-1,326,326,326,652,326,29326,326,326,652,0,29326,326,1,5159.333333333333,5213.666666666667,0,-1.0,0.0008578947368421052,0,0,0,0,0,1,0,0,0,-2
290000,2,1,2,33,-1,-1,-1,-1,-1,-1,413,486,820,60,1773,3904,486,820,60,1773,3904,0,1,1173.8333333333333,1242.6666666666667,0,-1.0,0.0014241379310344828,0,1,0,0,0,0,0,0,0,1
90000,2,1,2,29,-2,-2,-2,-2,-2,-2,1709,2522,3426,3426,2921,2197,2522,3426,3426,2921,2197,3087,1,2929.8333333333335,2700.1666666666665,0,-2.0,-0.01531111111111111,0,0,1,0,0,0,0,0,0,4
300000,1,2,1,45,1,-1,0,0,0,0,114324,238058,236220,233586,234661,233304,244500,8613,8000,11000,8093,6399,1,47767.5,215025.5,1,0.0,3.34516,0,0,1,0,0,0,0,0,0,-1
230000,1,1,1,35,-1,-1,-2,-2,-2,-2,3454,0,0,0,0,0,0,0,0,0,0,0,1,0.0,575.6666666666666,1,-2.0,0.015017391304347826,1,1,0,0,0,0,0,0,0,1
110000,2,2,1,39,2,2,0,0,2,2,110109,106656,104407,108689,106342,111575,0,5200,7700,0,7800,0,1,3450.0,107963.0,1,2.0,5.700709090909091,1,0,0,0,0,0,0,1,0,4
210000,1,2,1,41,2,2,2,2,2,2,85639,87705,90376,90687,91888,93852,4200,4800,2500,3900,3400,3400,1,3700.0,90024.5,1,2.0,2.466414285714286,0,0,0,0,0,0,0,1,0,4
240000,2,2,1,43,0,0,0,0,0,0,244103,240733,236553,241215,230480,234610,9102,8602,9013,8195,8202,7902,1,8502.666666666666,237949.0,1,0.0,5.736158333333333,1,0,1,0,0,0,0,0,0,0
200000,2,2,2,36,-1,-1,-1,-1,-1,-1,694,2695,660,2315,1290,5745,2721,660,2315,1290,5745,0,1,2121.8333333333335,2233.1666666666665,0,-1.0,0.00334,0,0,1,0,0,0,0,0,0,1
470000,1,1,1,40,2,0,0,0,0,0,241153,204223,151253,138087,109094,106004,10000,5214,4500,5000,4200,5000,1,5652.333333333333,158302.33333333334,1,0.0,1.9487234042553192,1,0,0,0,0,0,1,0,0,0
120000,2,3,1,61,1,2,0,0,0,0,121709,78369,61849,57737,59174,60651,99,8800,2700,3000,2600,2200,1,3233.1666666666665,73248.16666666667,1,0.0,3.50075,1,0,0,1,0,0,0,0,0,2
200000,2,1,2,27,0,0,2,2,2,2,159215,172029,167856,179126,174748,179337,15500,0,14100,0,7400,13000,1,8333.333333333334,172051.83333333334,1,2.0,4.911555,0,0,1,0,0,0,0,0,0,0
180000,1,2,1,36,2,2,-2,-2,-2,-2,83538,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13923.0,1,-2.0,0.4641,1,0,0,0,0,0,1,0,0,4
30000,1,3,1,48,0,0,0,2,2,3,19650,20817,23860,24372,25776,25088,1500,3400,1200,2100,0,0,1,1366.6666666666667,23260.5,1,0.0,4.3787666666666665,0,0,1,0,0,0,0,0,0,0
80000,2,2,1,38,-1,-1,-1,-1,-1,-1,1894,316,316,514,316,1605,316,316,514,316,1605,316,1,563.8333333333334,826.8333333333334,0,-1.0,0.019725,1,0,1,0,0,0,0,0,0,1
240000,1,1,1,43,0,0,0,0,0,0,223151,226688,230690,213633,176135,179027,7766,8300,7200,6200,6550,6107,1,7020.5,208220.66666666666,1,0.0,5.030004166666667,1,0,1,0,0,0,0,0,0,0
110000,1,2,2,24,0,0,0,0,0,0,44737,39590,39457,39075,39307,39564,2103,2005,2006,3006,3010,2013,1,2357.1666666666665,40288.333333333336,1,0.0,2.0689727272727274,1,0,1,0,0,0,0,0,0,0
110000,2,3,0,44,2,2,2,2,2,2,38639,39694,40752,41476,42090,43059,2000,2000,1700,1600,1800,1800,1,1816.6666666666667,40951.666666666664,1,2.0,2.1346363636363637,0,0,0,0,0,0,0,1,0,4
130000,1,3,2,39,2,2,2,2,2,2,66548,71034,69329,74175,72383,77217,5600,0,6000,0,6000,0,1,2933.3333333333335,71781.0,1,2.0,3.1775846153846152,0,0,0,0,0,0,0,1,0,4
20000,1,3,2,29,1,2,0,0,0,0,5957,4909,5865,17935,19353,20094,0,2000,13500,2500,2000,1500,1,3583.3333333333335,12352.166666666666,1,0.0,2.63065,0,0,0,1,0,0,0,0,0,2
60000,2,2,1,24,2,2,0,0,0,0,28600,27073,27396,27499,28060,27472,0,1460,1439,1000,1014,1078,1,998.5,27683.333333333332,1,0.0,2.6684833333333335,1,0,0,0,0,0,1,0,0,4
20000,1,3,1,48,-1,0,-1,-1,2,0,1522,1261,1261,2126,1573,1170,1000,1261,2126,0,0,150,1,756.1666666666666,1485.5,0,-1.0,0.2188,1,0,1,0,0,0,0,0,0,0
120000,1,2,2,38,0,0,0,0,0,0,116399,117514,111003,84840,86954,83448,5000,5000,3000,3500,3000,82000,1,16916.666666666668,100026.33333333333,1,0.0,4.155483333333334,1,0,1,0,0,0,0,0,0,0
160000,2,2,2,29,0,0,-1,-1,-1,-1,36134,21827,421,421,2876,1949,21000,421,421,2876,1949,8090,1,5792.833333333333,10604.666666666666,0,-1.0,0.18044375,1,0,1,0,0,0,0,0,0,0
330000,1,2,1,50,1,-1,-1,-1,-1,-1,-13,2750,-27,5344,16566,995,2763,0,5371,16648,1000,997,1,4463.166666666667,4269.166666666667,0,-1.0,-0.0035272727272727274,0,0,1,0,0,0,0,0,0,-1
310000,2,1,1,32,0,-1,0,0,0,0,4762,26943,7488,10276,96059,6434,26943,5000,6000,93000,3000,5000,1,23157.166666666668,25327.0,0,0.0,0.041996774193548386,0,0,1,0,0,0,0,0,0,0
60000,2,3,2,44,2,2,2,2,2,2,11847,62478,55887,70562,71322,58821,55887,0,20783,2500,0,3000,1,13695.0,55152.833333333336,1,2.0,4.145783333333333,0,0,0,0,0,0,0,0,1,4
40000,2,1,2,27,-1,0,0,-1,-1,0,27025,32228,38904,4235,87230,72647,6000,8040,4235,87230,3000,10000,1,19750.833333333332,43711.5,1,-1.0,3.5941,0,0,1,0,0,0,0,0,0,0
120000,1,2,2,51,2,2,0,0,0,0,137965,128953,126516,123530,95921,88090,0,4940,4806,4107,4026,85750,1,17271.5,116829.16666666667,1,0.0,4.977883333333334,1,0,0,0,0,0,1,0,0,4
80000,1,2,2,24,2,0,0,2,0,0,44507,46486,51876,48962,48614,49792,3000,6107,0,1675,1895,2117,1,2465.6666666666665,48372.833333333336,1,0.0,3.4430375,0,0,0,0,0,0,1,0,0,0
50000,1,3,2,30,2,0,0,0,0,0,50110,50322,27078,19107,19506,20024,1500,1620,1000,707,841,657,1,1054.1666666666667,31024.5,1,0.0,3.59644,1,0,0,0,0,0,1,0,0,0
180000,2,2,2,29,0,0,0,2,0,0,172271,179760,180488,142201,141826,125974,11600,9635,0,5245,5172,3726,1,5896.333333333333,157086.66666666666,1,0.0,5.0396777777777775,1,1,0,0,0,0,0,0,0,0
20000,2,3,1,42,2,2,2,0,0,0,16478,19187,18592,19431,19993,-1000,2994,0,1238,800,0,1000,1,1005.3333333333334,15446.833333333334,1,0.0,4.33245,1,0,0,0,0,0,1,0,0,4
50000,2,2,1,39,2,2,2,2,0,0,78874,74268,66468,56847,50680,26729,4725,1400,0,1545,2022,51000,1,10115.333333333334,58977.666666666664,1,2.0,5.86348,1,0,0,0,0,0,1,0,0,4
150000,2,1,2,28,2,0,0,0,0,0,65809,55997,46392,36172,25767,16791,1498,1614,1227,655,2000,5000,1,1999.0,41154.666666666664,1,0.0,1.5662266666666667,1,0,0,0,0,0,1,0,0,0
210000,1,1,1,39,-2,-2,-2,-1,-1,-2,980,0,650,3446,0,0,0,650,3446,0,0,0,1,682.6666666666666,846.0,0,-2.0,0.004666666666666667,1,0,1,0,0,0,0,0,0,4
10000,1,2,2,38,0,0,0,0,0,0,7955,7976,8985,9164,9356,9593,1140,1149,328,340,393,192,1,590.3333333333334,8838.166666666666,1,0.0,4.9487,0,1,0,0,0,0,0,0,0,0
20000,2,1,2,27,3,2,2,0,0,2,16732,17866,17276,17514,18462,18036,1700,0,800,1361,0,800,1,776.8333333333334,17647.666666666668,1,2.0,5.06125,0,0,0,0,0,0,0,1,0,6
90000,2,3,3,51,0,0,0,0,2,0,11315,12340,13349,14276,13904,14184,1212,1221,1148,0,510,525,1,769.3333333333334,13228.0,1,0.0,0.8305777777777777,0,0,1,0,0,0,0,0,0,0
260000,2,1,1,52,2,2,2,2,-1,-1,150,150,150,150,2500,0,0,0,0,2500,0,0,1,416.6666666666667,516.6666666666666,0,2.0,0.002307692307692308,0,0,0,0,0,1,0,0,0,4
350000,2,1,1,33,0,-1,-1,-1,-1,-1,82964,68532,17926,17966,30741,31088,68940,18018,18058,30897,31244,88461,1,42603.0,41536.166666666664,0,-1.0,-0.01828857142857143,1,0,1,0,0,0,0,0,0,0
30000,2,1,2,24,0,-1,2,-1,0,0,2880,3285,2280,248,248,-150,3285,0,248,0,0,0,1,588.8333333333334,1465.1666666666667,1,0.0,0.17526666666666665,1,1,0,0,0,0,0,0,0,0
290000,1,2,2,30,2,2,0,0,0,2,270131,213484,197238,202680,133478,131024,0,9000,10500,17000,0,3500,1,6666.666666666667,191339.16666666666,1,0.0,3.8208103448275863,1,0,0,0,0,0,0,1,0,4
50000,2,2,2,26,0,0,0,0,0,0,8056,5997,5602,6478,5453,2261,1500,1500,1011,1000,1000,1000,1,1168.5,5641.166666666667,1,0.0,0.53672,1,0,1,0,0,0,0,0,0,0
70000,2,2,1,37,0,0,0,0,2,2,68886,60353,32488,35377,30159,29177,2850,1919,5154,1184,0,1213,1,2053.3333333333335,42740.0,1,0.0,3.4874285714285715,1,0,1,0,0,0,0,0,0,0
10000,1,2,1,37,-1,4,3,2,2,2,7501,7243,6988,6730,7463,7199,0,0,0,1000,0,3000,1,666.6666666666666,7187.333333333333,1,2.0,3.9124,1,0,0,0,1,0,0,0,0,-4
50000,1,2,2,52,0,0,0,0,0,0,50557,49214,50156,20186,17966,19659,2283,2225,1008,757,2601,700,1,1595.6666666666667,34623.0,1,0.0,3.96328,1,0,1,0,0,0,0,0,0,0
100000,1,2,1,38,-1,-1,-1,2,0,0,7798,864,3302,2430,805,3415,864,2438,821,1,3110,2206,1,1573.3333333333333,3102.3333333333335,0,-1.0,0.09174,1,0,1,0,0,0,0,0,0,1
110000,2,2,2,28,0,0,0,0,0,0,35208,36619,38026,40332,41772,43052,2000,2000,3000,2000,2000,2000,1,2166.6666666666665,39168.166666666664,1,0.0,2.018263636363636,0,0,1,0,0,0,0,0,0,0
20000,1,2,2,21,2,0,0,2,0,0,19820,19277,20997,20200,20000,0,2000,5000,0,0,0,0,1,1166.6666666666667,16715.666666666668,1,0.0,4.6647,1,0,0,0,0,0,1,0,0,0
150000,1,2,1,37,2,2,2,2,2,2,106628,100750,86686,78497,67612,55050,7400,0,4800,1800,0,2100,1,2683.3333333333335,82537.16666666667,1,2.0,3.1941533333333334,1,0,0,0,0,0,0,1,0,4
50000,1,3,1,36,2,0,0,0,0,0,47097,46006,36272,11521,2678,5468,1796,1284,1060,100,99,273,1,768.6666666666666,24840.333333333332,1,0.0,2.8886,1,0,0,0,0,0,1,0,0,0
230000,1,1,1,32,1,-2,-2,-2,-2,-1,0,0,0,0,0,150,0,0,0,0,150,990,1,190.0,25.0,0,-2.0,-0.004304347826086957,0,1,0,0,0,0,0,0,0,-2
200000,1,1,2,34,1,-2,-1,0,0,-2,-1730,-1730,1111,1111,-29,-3789,0,3000,0,0,0,0,1,500.0,-842.6666666666666,0,-2.0,-0.04028,0,1,0,0,0,0,0,0,0,-2
230000,2,2,1,28,2,2,2,2,2,2,35610,38701,35043,35678,36730,35994,3706,0,1513,1730,2000,9000,1,2991.5,36292.666666666664,1,2.0,0.8687260869565218,0,0,0,0,0,0,0,1,0,4
230000,2,2,1,39,0,-1,0,0,-1,0,5650,3798,6701,10382,4842,5792,3798,3000,5000,4842,3000,3000,1,3773.3333333333335,6194.166666666667,0,0.0,0.06315217391304348,0,0,1,0,0,0,0,0,0,0
210000,2,2,1,41,-1,-1,-1,-1,-1,-1,3088,1586,343,3763,877,0,1586,343,3763,877,0,419,1,1164.6666666666667,1609.5,0,-1.0,0.01270952380952381,1,0,1,0,0,0,0,0,0,1
220000,2,1,1,41,8,7,6,5,4,3,246915,243234,238172,232446,227800,225044,0,0,0,0,0,0,1,0.0,235601.83333333334,1,3.0,6.425504545454546,1,0,0,0,0,0,0,1,0,56
710000,2,2,1,40,-2,-2,-2,-1,2,0,5200,0,0,1004,854,8626,0,0,1004,0,8000,5000,1,2334.0,2614.0,0,-2.0,0.0023661971830985914,1,0,1,0,0,0,0,0,0,4
200000,2,1,1,27,2,2,2,0,0,0,191406,201756,197185,146021,147473,147669,15100,3028,5169,5400,5306,5232,1,6539.166666666667,171918.33333333334,1,0.0,4.961375,1,0,0,0,0,0,1,0,0,4
140000,1,2,1,29,1,2,2,2,2,2,73302,74539,75724,73909,78305,76888,3000,3000,0,5763,0,6100,1,2977.1666666666665,75444.5,1,2.0,3.1057428571428574,0,0,0,0,1,0,0,0,0,2
120000,1,2,2,68,2,2,0,0,0,0,125406,123819,122209,122047,122019,130079,4400,4436,4370,4440,12600,4500,1,5791.0,124263.16666666667,1,0.0,5.923608333333333,1,0,0,0,0,0,1,0,0,4
500000,2,1,1,39,-2,-2,-2,-2,-2,-2,3220,0,15040,35498,19508,21199,0,15040,35498,19508,21199,10894,1,17023.166666666668,15744.166666666666,0,-2.0,-0.015348,0,0,1,0,0,0,0,0,0,4
80000,2,2,1,40,2,0,0,-2,-2,-2,80934,82150,0,0,0,0,3800,0,0,0,0,0,1,633.3333333333334,27180.666666666668,1,-2.0,1.99105,1,0,0,0,0,0,1,0,0,0
280000,2,1,2,38,-1,0,0,-1,0,-1,17878,14011,30079,13139,13989,15559,2000,30000,14000,1000,16000,0,1,10500.0,17442.5,0,-1.0,0.14876785714285715,1,0,1,0,0,0,0,0,0,0
50000,2,2,1,46,2,3,3,2,0,0,64350,63192,57205,54371,19946,17406,5000,0,0,613,573,593,1,1129.8333333333333,46078.333333333336,1,0.0,5.39382,1,0,0,0,0,0,1,0,0,6
30000,1,2,2,29,2,0,0,-2,-2,-2,28603,28785,0,0,0,0,1000,0,0,0,0,0,1,166.66666666666666,9564.666666666666,1,-2.0,1.8796,1,0,0,0,0,0,1,0,0,0
20000,2,1,2,22,1,2,2,0,0,-2,21672,22031,21247,7475,0,0,1000,18,300,0,0,0,1,219.66666666666666,12070.833333333334,1,0.0,3.55535,1,0,0,1,0,0,0,0,0,2
120000,2,2,1,29,-1,-1,-1,-1,-1,-1,7778,3157,5456,0,2777,0,3179,5463,0,2777,0,0,1,1903.1666666666667,3194.6666666666665,0,-1.0,0.064575,1,1,0,0,0,0,0,0,0,1
40000,2,2,1,37,2,2,2,2,2,0,25561,26343,25635,28100,27352,27862,1500,0,2900,0,1100,2400,1,1316.6666666666667,26808.833333333332,1,2.0,3.823825,0,0,0,0,0,0,1,0,0,4
20000,1,2,1,36,3,2,2,2,2,2,17500,16926,19260,18653,20041,19582,0,2921,0,1702,0,1594,1,1036.1666666666667,18660.333333333332,1,2.0,5.28725,0,0,0,0,0,0,0,1,0,6
380000,1,3,1,44,0,0,0,0,0,0,329877,309781,295550,277650,264217,238368,12055,9837,9154,9042,8515,7745,1,9391.333333333334,285907.1666666667,1,0.0,4.366039473684211,1,0,1,0,0,0,0,0,0,0
20000,1,2,2,25,0,0,2,2,2,0,14193,16489,15936,18015,17431,18000,2850,0,2355,0,1000,900,1,1184.1666666666667,16677.333333333332,1,0.0,4.64795,0,0,1,0,0,0,0,0,0,0
50000,1,1,1,29,0,0,0,0,0,0,48310,49690,40697,16751,17093,13191,2300,1400,335,342,4000,200,1,1429.5,30955.333333333332,1,0.0,3.5431,1,1,0,0,0,0,0,0,0,0
50000,2,3,3,53,0,0,0,0,0,0,49326,50302,50036,48816,19587,18406,1803,2100,1500,1000,700,600,1,1283.8333333333333,39412.166666666664,1,0.0,4.5754,1,0,1,0,0,0,0,0,0,0
60000,2,2,1,33,2,0,0,0,0,0,60099,60983,55595,54940,47959,29763,2500,2006,5000,2000,2000,0,1,2251.0,51556.5,1,0.0,4.93055,1,0,0,0,0,0,1,0,0,0
10000,1,2,2,23,-1,0,-1,-1,-1,0,4812,3072,2529,390,9478,8170,1196,2535,390,9478,0,953,1,2425.3333333333335,4741.833333333333,0,-1.0,1.3899,1,1,0,0,0,0,0,0,0,0
30000,2,3,1,53,0,0,2,0,0,2,12466,15333,14802,15523,18470,18834,3086,0,1276,3223,805,0,1,1398.3333333333333,15904.666666666666,1,0.0,2.901266666666667,0,0,1,0,0,0,0,0,0,0
70000,2,1,2,32,2,0,0,0,0,0,34640,35757,37175,38254,39017,39834,2000,2000,1700,1400,1446,1500,1,1674.3333333333333,37446.166666666664,1,0.0,3.066157142857143,0,0,0,0,0,0,1,0,0,0
30000,1,3,2,39,1,2,0,0,0,0,27934,27206,28404,24865,24528,25011,0,2000,1100,1100,1042,917,1,1026.5,26324.666666666668,1,0.0,5.059633333333333,1,0,0,1,0,0,0,0,0,2
160000,1,2,1,31,3,2,0,0,0,0,26295,27074,28314,29341,31690,33993,1500,2000,1500,3000,3000,1500,1,2083.3333333333335,29451.166666666668,1,0.0,1.02629375,0,0,0,0,0,0,1,0,0,6
220000,1,1,2,34,2,2,0,0,0,2,203101,185384,149839,142404,120918,87005,311,38024,8105,10117,37,5264,1,10309.666666666666,148108.5,1,0.0,3.75815,1,0,0,0,0,0,0,1,0,4
150000,2,3,1,40,0,0,0,0,0,0,56690,58775,62769,64233,65704,69835,3606,5600,2500,2500,5400,2600,1,3701.0,63001.0,1,0.0,2.372,0,0,1,0,0,0,0,0,0,0
130000,2,2,1,42,1,-2,-1,-1,-1,-2,0,0,441,305,0,0,0,441,305,0,0,0,1,124.33333333333333,124.33333333333333,0,-1.0,0.0,0,1,0,0,0,0,0,0,0,-2
20000,1,2,2,24,1,2,0,0,0,2,16981,16424,17242,18448,19495,20026,0,1400,1500,1500,1000,0,1,900.0,18102.666666666668,1,0.0,5.1608,0,0,0,0,1,0,0,0,0,2
450000,2,1,1,42,1,-2,-2,-1,-1,-2,-200,-200,0,42000,0,0,0,200,42000,0,0,0,1,7033.333333333333,6933.333333333333,0,-2.0,-0.0013333333333333333,0,0,1,0,0,0,0,0,0,-2
